sep=;
CH1;CH2;CH3;CH4;Vbat;Trigger;AccX;AccY;AccZ;GyX;GyY;GyZ;N;fs;Timestamp
-9698,74240315599;-9803,64326092614;-9909,21768942819;-9526,95077112198;3944;0;-4375;1386;-15985;184;329;-70;1827661;500;17:31:18.925355
-9724,6158734999;-9970,43582293472;-9990,2903369787;-9494,8209214167;3944;0;-4375;1386;-15985;184;329;-70;1827662;500;17:31:18.925384
-9248,57348950738;-9446,67343546922;-9482,08525229023;-9045,7515232329;3944;0;-4375;1386;-15985;184;329;-70;1827663;500;17:31:18.925413
-9211,53716529778;-9418,45142212919;-9455,17966220877;-8968,48981111414;3944;0;-4375;1386;-15985;184;329;-70;1827664;500;17:31:18.925452
-8596,07271669083;-8748,74670492622;-8854,79023846756;-8365,94723857364;3944;0;-4375;1386;-15985;184;329;-70;1827665;500;17:31:18.925707
-8617,16101175917;-8780,72707847386;-8862,04738334215;-8256,03699043762;3944;0;-4375;1386;-15985;184;329;-70;1827666;500;17:31:18.925757
-8705,32155985955;-8908,68575757246;-8974,99375645048;-8330,98004140265;3944;0;-4375;1386;-15985;184;329;-70;1827667;500;17:31:18.925793
-8631,95073609232;-8760,09449254355;-8859,68276113501;-8261,18322383531;3944;0;-4375;1386;-15985;184;329;-70;1827668;500;17:31:18.925835
-8212,91331820511;-8306,64727421082;-8491,6660130329;-7891,02944661609;3944;0;-4375;1386;-15985;184;329;-70;1827669;500;17:31:18.925884
-9104,79693419441;-9340,76028152995;-9400,77481187279;-8698,55906901637;3944;0;-4375;1386;-15985;184;329;-70;1827670;500;17:31:18.925931
-9616,24821193522;-9880,76903253831;-9862,35822196088;-9286,60331548849;3944;0;-4334;1390;-15977;172;212;-86;1827671;500;17:31:18.925977
-9931,1690837106;-10166,0880780984;-10124,4858803871;-9577,90627941689;3944;0;-4334;1390;-15977;172;212;-86;1827672;500;17:31:18.926026
-10252,1154586747;-10544,7981674741;-10450,9939938058;-9950,59065175769;3944;0;-4334;1390;-15977;172;212;-86;1827673;500;17:31:18.926064
-10860,3019027899;-11194,5804257647;-11057,7008044049;-10575,1292220466;3944;0;-4334;1390;-15977;172;212;-86;1827674;500;17:31:18.926090
-11275,9442732847;-11663,7191217804;-11492,0223410667;-11107,6580150844;3944;0;-4334;1390;-15977;172;212;-86;1827675;500;17:31:18.926113
-11584,6578499029;-11977,7077274092;-11764,4429489078;-11444,4920328317;3944;0;-4334;1390;-15977;172;212;-86;1827676;500;17:31:18.926134
