sep=;
CH1;CH2;CH3;CH4;Vbat;Trigger;AccX;AccY;AccZ;GyX;GyY;GyZ;N;fs;Timestamp
-1933,43122535592;-2191,91562175963;-1780,14550859882;-2416,47532350192;3924;0;-5087;885;-15818;-3;384;2;1900044;500;17:33:44.032906
-2599,40822068065;-2892,57907205589;-2436,99074903746;-3051,24392736574;3924;0;-5087;885;-15818;-3;384;2;1900045;500;17:33:44.032926
-2277,77469368592;-2493,03766418678;-2107,80812121975;-2888,56266068159;3924;0;-5087;885;-15818;-3;384;2;1900046;500;17:33:44.032948
-1702,69959250406;-1768,60947507201;-1497,89314993874;-2328,43572606609;3924;0;-5087;885;-15818;-3;384;2;1900047;500;17:33:44.032980
-1140,96228118378;-1178,00364030242;-974,478321697946;-1800,19947969176;3924;0;-5087;885;-15818;-3;384;2;1900048;500;17:33:44.033007
-861,068765345218;-914,698347243517;-750,946361520263;-1543,35196262289;3924;0;-5087;885;-15818;-3;384;2;1900049;500;17:33:44.033034
-1042,38088002344;-1169,76210363149;-886,194530049597;-1638,46323574594;3924;0;-5087;885;-15818;-3;384;2;1900050;500;17:33:44.033061
-1198,51444164649;-1356,45799697409;-1053,19783370199;-1810,17478469944;3924;0;-5092;872;-15816;-43;329;30;1900051;500;17:33:44.033088
-1391,10588520983;-1571,64201355736;-1208,73926083771;-2062,53714124045;3924;0;-5092;872;-15816;-43;329;30;1900052;500;17:33:44.033125
-861,915976408601;-891,662106578393;-624,588161510406;-1562,32946986915;3924;0;-5092;872;-15816;-43;329;30;1900053;500;17:33:44.033170
-510,931642654581;-485,848903981386;-309,148727055814;-1168,13490090734;3924;0;-5092;872;-15816;-43;329;30;1900054;500;17:33:44.033210
-84,8867697874566;32,2283382091682;149,720498891285;-677,581258078598;3924;0;-5092;872;-15816;-43;329;30;1900055;500;17:33:44.033246
-862,836226339741;-925,099237307167;-653,114979443778;-1303,39172381211;3924;0;-5092;872;-15816;-43;329;30;1900056;500;17:33:44.033280
-1820,60780344149;-2014,37760061116;-1610,14326746753;-2285,93537505186;3924;0;-5092;872;-15816;-43;329;30;1900057;500;17:33:44.033306
-2325,7891573902;-2554,55458646835;-2092,22149280224;-2873,35179873945;3924;0;-5092;872;-15816;-43;329;30;1900058;500;17:33:44.033338
-2204,61939293159;-2299,82887317176;-1872,01189675625;-2831,43787280102;3924;0;-5092;872;-15816;-43;329;30;1900059;500;17:33:44.033368
-1860,57268124086;-1890,10855881387;-1575,83761539493;-2592,53996752048;3924;0;-5092;872;-15816;-43;329;30;1900060;500;17:33:44.033393
