CH1,CH2,CH3,CH4,Timestamp
-1959.9775077104568,-3497.4189038276672,-4069.911366045475,-2340.3637665510178,1731337436.7882504
-2892.428725063801,-4579.679781496525,-5131.035086512566,-3117.4634553790092,1731337436.7882533
-3707.907479584217,-5015.149285793304,-5415.851846575737,-3781.026279449463,1731337436.7882535
-4092.427195906639,-4628.241084098816,-4801.230032503605,-4073.050371468067,1731337436.78826
-3892.4677317142487,-3554.579230904579,-3506.222426712513,-3874.4212364554405,1731337436.7882605
-3178.9892385601997,-2205.69147503376,-2027.0070061087608,-3255.3410274386406,1731337436.7882638
-2228.2160804867744,-1112.1812192201614,-944.2524055242538,-2453.5038669109344,1731337436.788264
-1414.0200377702713,-703.7013562917709,-679.8959156870842,-1780.3798320293427,1731337436.788269
-1054.9144476652145,-1133.0461256504059,-1325.1046439409256,-1494.7012496590614,1731337436.78827
-1286.6782478690147,-2225.7501873373985,-2617.8485205173492,-1700.5391937494278,1731337436.788275
-2014.9990921020508,-3561.53750115633,-4059.726092338562,-2311.4388996362686,1731337436.7882757
-2957.873271584511,-4634.870454490185,-5103.322454869747,-3087.0951783061028,1731337436.788278
-3750.3908383250237,-5030.75874966383,-5340.08495849371,-3721.0647780299187,1731337436.7882829
-4072.8160234093666,-4569.261746287346,-4643.022543013096,-3948.7183772325516,1731337436.788286
-3765.902838408947,-3381.1295553445816,-3226.839929461479,-3644.3505406975746,1731337436.7882864
-2896.9294456243515,-1874.0659468770027,-1584.2784379124641,-2873.802569806576,1731337436.788289
-1741.8988700509071,-576.9678189754486,-294.330006480217,-1873.9559416770935,1731337436.7882893
-678.1943951249123,79.45199275016785,220.2760443687439,-959.2217176556587,1731337436.7882917
-31.148922443389893,-62.25912827253342,-136.08718234300613,-394.77901631593704,1731337436.7882946
53.65787607431412,-836.8943915367126,-1110.8414151072502,-294.63199043273926,1731337436.7882993
-342.4701299071312,-1838.6798711419106,-2220.71204161644,-586.059329032898,1731337436.7882996
-954.1768708825111,-2581.623752117157,-2938.6741611361504,-1046.3387557268143,1731337436.788303
-1436.4399481415749,-2673.891226232052,-2880.0514231324196,-1389.4842125177383,1731337436.7883031
-1491.0078196525574,-1959.8968811631203,-1942.470429301262,-1372.1852213144302,1731337436.7883065
-979.4486821293831,-593.0944543480873,-362.90745317935944,-888.5030496120453,1731337436.7883067
13.53739470243454,1001.3336868882179,1349.6082139015198,-19.914985954761505,1731337436.7883105
1201.1849164962769,2286.0767493247986,2609.394880235195,987.9369120597839,1731337436.7883108
2204.5248906612396,2833.0330119132996,2998.166183769703,1820.7607550024986,1731337436.7885177
2706.018220245838,2497.4536764621735,2434.6573544740677,2222.4928765296936,1731337436.78852
2575.3613669872284,1464.5872640609741,1192.9226689338684,2095.573961019516,1731337436.7885318
1913.8919855356216,164.104787170887,-218.7564476132393,1533.8888117671013,1731337436.7885325
1008.9977710843086,-893.7276256680489,-1248.551517009735,783.0196841359138,1731337436.788536
227.27357161045074,-1295.0621396303177,-1490.029570043087,150.68242126703262,1731337436.7885363
-113.68914717435837,-865.81636095047,-823.3225488066673,-101.02126663923264,1731337436.7885413
140.74456012248993,255.47428357601166,528.0502114892006,148.9946604371071,1731337436.7885416
918.5305792689323,1655.1588133573532,2065.0445417761803,830.3743934035301,1731337436.7885554
1941.665119946003,2803.929448187351,3208.637704372406,1704.0998151898384,1731337436.7885556
2835.864800989628,3277.8985788226128,3543.647296190262,2457.8646976947784,1731337436.7885585
3284.349773943424,2932.2865119576454,2987.603342294693,2833.417717933655,1731337436.7885587
3153.939100384712,1947.5059841871262,1808.2194098234177,2727.6255173683167,1731337436.788561
2539.836517751217,743.8503509163857,502.75722205638885,2226.2977989912033,1731337436.7885616
1720.7846993207932,-181.02929085493088,-390.90089666843414,1565.4196817874908,1731337436.788566
1053.2290682792664,-427.67879581451416,-481.46657115221024,1042.4870363473892,1731337436.7885666
843.8187177181244,162.9912891983986,335.85364282131195,909.3450823426247,1731337436.788806
1235.843139052391,1438.2577351927757,1824.0598983764648,1277.2561039328575,1731337436.7888074
2146.233147263527,2973.0655069351196,3474.2985512018204,2067.2678185105324,1731337436.7888231
3287.711070239544,4231.398732304573,4703.140979707241,3034.1563279032707,1731337436.788824
4280.162221968174,4788.132089495659,5096.683831572533,3862.804104268551,1731337436.7888284
4805.372901856899,4501.909685015678,4578.0883467793465,4295.702570676804,1731337436.7888288
4732.666993916035,3559.2284465432167,3422.7169373631477,4233.11242800951,1731337436.7888458
4161.9668462872505,2386.579829156399,2134.7653799653053,3765.242141008377,1731337436.7888465
3376.414713859558,1485.3745197057724,1255.7089763879776,3131.4321474432945,1731337436.7888627
2734.0114583969116,1254.5877539515495,1175.4123947024345,2629.5601776242256,1731337436.788868
2539.0017127990723,1848.5477100014687,1992.5457932949066,2508.113924264908,1731337436.7888732
2929.2779460549355,3107.4384090304375,3461.750989615917,2872.2464066147804,1731337436.7888737
3815.5686522722244,4599.609271466732,5066.829484522343,3636.196590423584,1731337436.7888782
4905.69283002615,5785.055208563805,6220.196318864822,4549.219005286694,1731337436.7888784
5817.216544449329,6237.881440639496,6507.364646434784,5293.268948197365,1731337436.7888813
6232.555549323559,5818.724928557873,5853.767782568932,5611.01792883873,1731337436.7888815
6024.234576404095,4718.018762886524,4538.884697258472,5405.792372345924,1731337436.788885
5297.079317390919,3367.2756037712097,3071.953160107136,4773.107644677162,1731337436.7888858
4339.954525470734,2273.395071685314,1999.9765451550484,3959.3048743009567,1731337436.78889
3516.859219431877,1840.9897708296776,1718.7131922245026,3270.4343498945236,1731337436.7888901
3137.878316640854,2229.8151392936707,2332.6474610567093,2963.171364545822,1731337436.788894
3346.114608645439,3285.1174581050873,3601.8168622255325,3149.360012590885,1731337436.7888942
4056.8621079921722,4580.722140669823,5015.81063491106,3747.955191731453,1731337436.7888973
4982.585072875023,5583.784264683723,5994.576773583889,4511.938492536545,1731337436.7888975
5746.31777715683,5877.361803352833,6132.819889307022,5127.167380452156,1731337436.7889009
6036.5314210653305,5331.020342588425,5364.649232327938,5340.522588014603,1731337436.788901
5731.212941169739,4141.65855550766,3975.1986376047134,5059.220215678215,1731337436.788908
4939.15111553669,2743.8313074707985,2475.689196050167,4381.970605194569,1731337436.7889085
3951.980220913887,1645.2638248205185,1412.903616964817,3557.8245651721954,1731337436.7889123
3136.1103534698486,1250.9749571681023,1182.001747906208,2895.2876381874084,1731337436.7889128
2803.6607922315598,1721.1746873259544,1887.0585590600967,2652.9826512932777,1731337436.7889173
3098.503717780113,2901.019494533539,3287.5601431131363,2943.686662554741,1731337436.7889178
3934.9746733903885,4363.452823460102,4872.2808121442795,3685.9828855395317,1731337436.7889233
5023.31484413147,5574.0142832398415,6060.03592479229,4631.1335616111755,1731337436.7889235
5983.639694690704,6113.015094995499,6443.497190475464,5461.9664080142975,1731337436.7889287
6500.830530047417,5845.370191991329,5952.84515529871,5921.022932291031,1731337436.7889292
6448.0158104896545,4960.444293677807,4866.108149766922,5909.409327447414,1731337436.7889323
5926.555089235306,3881.0438461899757,3682.6759471297264,5516.6427627801895,1731337436.7889326
5216.47392976284,3097.853166759014,2931.7879766225815,4978.0355788469315,1731337436.7889376
4667.798560857773,2994.155429959297,2986.3214242458344,4583.810096085072,1731337436.788938
4573.080684542656,3706.8800669312477,3926.8832678198814,4572.105835616589,1731337436.78894
5056.850624203682,5061.097233057022,5493.273026287556,5036.7837463617325,1731337436.7889404
6017.8400094509125,6616.793765962124,7162.248871386051,5882.401080131531,1731337436.7889435
7156.7085691690445,7835.192541837692,8349.441345453262,6852.855886697769,1731337436.7889469
8090.876532673836,8300.108377873898,8651.856604754925,7630.522128999233,1731337436.7889495
8508.97475361824,7885.50486177206,8008.941217720509,7963.490809082985,1731337436.78895
8292.877138495445,6792.956182062626,6710.587669372559,7762.905312657356,1731337436.788954
7556.036129355431,5459.3197920918465,5269.622072637081,7131.430230081081,1731337436.7889545
6592.776124954224,4390.816175222397,4230.253242313862,6319.737167716026,1731337436.7889588
5769.106570124626,3987.702041924,3982.0375747680664,5635.041338741779,1731337436.7889593
5394.9039478302,4405.133515298367,4623.879138767719,5333.554538309574,1731337436.7889633
5612.601395368576,5486.918692231178,5914.724554240704,5527.44923055172,1731337436.7889636
6338.142700791359,6810.859459161758,7349.775630235672,6138.57099211216,1731337436.7891748
7287.18134355545,7853.040775299072,8360.117635965347,6925.5068795681,1731337436.7891767
8088.226005554199,8206.789154171944,8552.462875723839,7581.03355717659,1731337436.7891817
8435.51413679123,7748.2302775383,7868.003872513771,7857.829747915268,1731337436.7891817
8210.115368247032,6673.105324745178,6589.923404216766,7664.874955773354,1731337436.789184
7518.376820206642,5405.601511836052,5217.408600926399,7096.117511749268,1731337436.7891846
6642.437434911728,4435.208919763565,4277.229481339455,6388.548173069954,1731337436.7891865
5933.133633613586,4144.988288998604,4141.576772809029,5833.291466474533,1731337436.7891867
5684.709607243538,4675.843863368034,4895.588609218597,5670.6865438222885,1731337436.7891943
6026.145013689995,5862.944233894348,6290.538784623146,5999.385179281235,1731337436.7891953
6864.571725964546,7282.484928488731,7821.043690443039,6731.814239382744,1731337436.7891984
7912.956998229027,8415.094862699509,8923.283836960793,7622.395931363106,1731337436.7891989
8802.69888329506,8861.218244194984,9210.75773191452,8364.614144206047,1731337436.7892013
9233.8731726408,8502.179958581924,8628.607611179352,8714.716080665588,1731337436.7892015
9092.958287000656,7534.231670022011,7458.799633026123,8585.728469610214,1731337436.7892032
8488.782141804695,6377.277802467346,6194.729349017143,8074.432336807251,1731337436.7892034
7702.26284134388,5513.415576815605,5355.03997528553,7418.591294884682,1731337436.7892053
7080.079426646233,5317.594321012497,5304.006344079971,6907.990697860718,1731337436.7892053
6910.957316040993,5924.317522525787,6121.3891315460205,6780.356114029884,1731337436.7892072
7318.738454580307,7165.905678033829,7557.357283115387,7132.065169095993,1731337436.7892075
8207.373348712921,8619.922646045685,9110.064684867859,7875.201408982277,1731337436.7892096
9289.640711665154,9771.788414359093,10222.39922952652,8766.254410386086,1731337436.78921
10199.596758127213,10227.987040758133,10514.88268494606,9502.361106991768,1731337436.7892125
10641.114551782608,9874.100016117096,9936.73395216465,9843.486279845238,1731337436.7892127
10503.005935192108,8906.308399558067,8768.736933588982,9704.723878979683,1731337436.7892148
9893.04343187809,7739.692162036896,7497.916930675507,9181.998136162758,1731337436.7892168
9087.51761496067,6848.601959943771,6633.7280749082565,8509.14273583889,1731337436.789219
8426.194388747215,6599.897927522659,6531.411275267601,7969.879022240639,1731337436.7892191
8190.7363069057465,7121.940021634102,7264.318907380104,7795.311827540398,1731337436.7892213
8500.331658005714,8244.875486373901,8580.817652225494,8076.4991010427475,1731337436.7892215
9258.795934438705,9549.362357854843,9982.896832704544,8723.266104340553,1731337436.7892237
10183.914770245552,10528.68921160698,10922.018829226494,9494.062596678734,1731337436.789224
10918.75957775116,10799.647725820541,11029.351323723793,10092.025063633919,1731337436.7892256
11178.048223733902,10257.948347330093,10264.18068933487,10285.454433441162,1731337436.7892263
10861.24826490879,9108.390313744545,8915.64691901207,9998.039706230164,1731337436.7892282
10085.394780874252,7773.001128554344,7477.416072010994,9333.262171506882,1731337436.7892284
9134.057713985443,6731.594977736473,6464.126771330833,8530.93517279625,1731337436.78923
8352.08011007309,6355.47146821022,6235.331614136696,7879.041971325874,1731337436.7892303
8024.082528710365,6777.208972454071,6868.810672163963,7611.480344414711,1731337436.7892325
8270.414967536926,7831.531185746193,8118.151051521301,7821.208546876907,1731337436.7892327
8994.784054517746,9103.563538908958,9490.722654938698,8419.52609717846,1731337436.7892344
9914.039779782295,10089.349234461784,10441.539212584496,9165.900940418243,1731337436.7892349
10669.536350607872,10404.966747760773,10601.32559132576,9763.681034684181,1731337436.7892432
10973.182842969894,9940.929581403732,9923.616255879402,9980.170800328255,1731337436.7892437
10720.213182330132,8892.57893538475,8686.761353850365,9736.482959747314,1731337436.7892454
10022.427055358887,7670.519717693329,7371.469331264496,9132.269611597061,1731337436.7892492
9158.872985959053,6745.289069056511,6482.087122797966,8403.95808339119,1731337436.7892532
8472.55368244648,6484.402643203735,6374.1876002550125,7838.588334441185,1731337436.7892537
8249.46300458908,7022.481813073158,7128.02963244915,7671.960983037949,1731337436.7892556
8613.419310688972,8200.137888669968,8503.83077120781,8000.417359471321,1731337436.789256
9471.863570094109,9609.593689203262,10016.82264316082,8738.247762680054,1731337436.789258
10543.662552833557,10752.114478111267,11127.707106351852,9645.803306102753,1731337436.7892585
11468.668724536896,11244.007598757744,11467.337854385376,10423.817411661148,1731337436.7892604
11952.851937174797,10969.566432595253,10982.389843344688,10832.899906396866,1731337436.7892609
11881.409147024155,10112.33808016777,9938.518911242485,10783.781730771065,1731337436.7892673
11353.206120967865,9067.629299044609,8800.235040903091,10363.004840493202,1731337436.789268
10633.022003650665,8289.393457770348,8054.599007487297,9792.463325619698,1731337436.7892716
10050.086570382118,8129.640471577644,8041.387859106064,9345.055183887482,1731337436.789272
9879.198754906654,8711.253596544266,8829.391218423843,9245.144167661667,1731337436.7892747
10237.549016714096,9869.365697145462,10174.158685207367,9582.57766008377,1731337436.7892754
11031.88091313839,11198.251173496246,11594.143939495087,10271.367231607437,1731337436.7892776
11986.572080612183,12208.15027666092,12560.239744663239,11077.611732959747,1731337436.789278
12752.237341761589,12529.056616187096,12717.922369241714,11712.415927767754,1731337436.7892797
13048.946905732155,12060.785917282104,12029.913093805313,11949.458724856377,1731337436.7892802
12776.817606329918,11001.45784342289,10776.658022522926,11713.256902456284,1731337436.789282
12047.592253804207,9757.5325871706,9433.864257574081,11102.70789206028,1731337436.7892823
11134.283726930618,8788.842039227486,8494.326488256454,10348.288526773453,1731337436.7892845
10368.39937710762,8447.431340813637,8297.49600982666,9726.004262447357,1731337436.7892847
10021.826630592346,8851.725927472115,8907.275908350945,9457.976148366928,1731337436.7892869
10206.304239034653,9831.039758086205,10073.146002531052,9628.639356017113,1731337436.789287
10823.900397539139,10976.085113048553,11310.069258332253,10146.604461193085,1731337436.7893555
11597.69578564167,11798.159343481064,12090.34441280365,10775.32748913765,1731337436.7893562
12181.387660622597,11932.978080391884,12065.532480955124,11227.356725096703,1731337436.7893589
12301.697848200798,11288.687275886536,11206.671978235245,11281.54615855217,1731337436.789359
11866.978949904442,10071.614985108376,9801.837230920792,10869.748141646385,1731337436.7893617
10996.727515935898,8694.448196172714,8332.047936558723,10098.49185371399,1731337436.789362
9969.81893312931,7620.743229866028,7293.025709152222,9204.86224591732,1731337436.789364
9121.229406356812,7204.187922477722,7025.464983224869,8469.966798901558,1731337436.7893643
8724.231910705566,7563.597439169884,7593.663672208786,8119.55134999752,1731337436.789367
8890.552823543549,8528.275215744972,8747.411863923073,8240.317748785019,1731337436.7893674
9521.576771974564,9689.247866511345,10002.504403829575,8742.040755271912,1731337436.7893696
10339.708347797394,10558.753261089325,10832.659533023834,9388.725732088089,1731337436.78937
10998.13062620163,10773.22551393509,10890.341736197472,9892.980390787125,1731337436.789372
11222.366787552834,10239.376569271088,10144.98546743393,10032.430551171303,1731337436.7893727
10917.64370238781,9158.495159983635,8879.231806278229,9735.36082816124,1731337436.7893748
10197.838542222977,7934.806634902954,7565.149418592453,9102.131868124008,1731337436.7893753
9334.158612370491,7021.407803177834,6687.461115002632,8361.649036049843,1731337436.7893772
8652.902334094048,6761.2096118927,6575.561129331589,7785.714683175087,1731337436.7893775
8418.553151607513,7263.122068762779,7283.480885386467,7590.410790324211,1731337436.7893791
8734.354914546013,8348.141512155533,8552.682431936264,7853.028963446617,1731337436.7893796
9493.979977607727,9601.434249281883,9893.555389404297,8475.033484697342,1731337436.7893815
10413.946579813957,10532.823500394821,10778.325158119202,9214.585405230522,1731337436.7893822
11144.599018454552,10780.10328567028,10861.927357077599,9782.133540987968,1731337436.789384
11412.00863480568,10254.113862037659,10118.726199865341,9956.711112618446,1731337436.7893848
11124.459104299545,9161.355178713799,8836.75499033928,9670.19967508316,1731337436.7893865
10400.06720995903,7911.224210143089,7493.009985566139,9027.464395403862,1731337436.7893867
9514.324887156487,6961.438079237938,6576.579142689705,8262.189298152924,1731337436.789389
8797.015198469162,6658.683203101158,6420.58376121521,7650.868736505508,1731337436.7893891
8515.225328683853,7115.306033492088,7082.6775369644165,7414.222079396248,1731337436.7893915
8775.004423499107,8156.905707836151,8309.346315026283,7634.778170704842,1731337436.7893918
9474.567763924599,9375.593715906143,9618.513308763504,8220.458511710167,1731337436.789394
10337.333039045334,10289.840173125267,10491.523005485535,8936.732486248016,1731337436.7893944
11021.813118696213,10545.199117064476,10591.03613615036,9500.746519327164,1731337436.7893968
11261.244524478912,10056.165333747864,9894.388064622879,9695.838198423386,1731337436.7893972
10967.886284947395,9026.709712862968,8685.944896697998,9454.395258307457,1731337436.789399
10259.550885558128,7857.719505190849,7432.910634875298,8877.418496251106,1731337436.7893994
9407.781012654305,6995.117137670517,6611.492276072502,8191.278639674187,1731337436.7894013
8736.996877789497,6774.5771251916885,6543.210451960564,7664.127646923065,1731337436.7894015
8509.747682571411,7301.157503724098,7278.400283336639,7509.654957771301,1731337436.7894034
8828.984804034233,8397.189447402954,8560.627683281898,7805.408027768135,1731337436.789404
9590.605031609535,9654.25337934494,9907.788992881775,8455.968295812607,1731337436.789406
10516.018093943596,10591.835664510727,10802.704306840897,9224.854190707207,1731337436.7894063
11262.322821855545,10857.6252566576,10910.40804362297,9828.859758377075,1731337436.7894082
11562.391485571861,10369.577395677567,10211.705750465393,10052.864010572433,1731337436.7894087
11329.132478952408,9336.457831382751,8995.7059943676,9832.638537049294,1731337436.7894104
10681.35868692398,8164.311665415764,7734.776479959488,9273.535320043564,1731337436.7894108
9890.843111395836,7302.895405292511,6909.033014297485,8605.493728995323,1731337436.7894127
9280.221768379211,7088.89623606205,6841.18843460083,8097.641379594803,1731337436.7894132
9107.74379003048,7625.429018855095,7580.049023151398,7961.496963143349,1731337436.7894151
9470.681623101234,8731.78180861473,8866.91254222393,8270.590301036835,1731337436.7894154
10260.136134982109,9997.823422670364,10218.993730545044,8925.690064907074,1731337436.7894173
11195.270261645317,10943.441271543503,11120.42675948143,9687.92681646347,1731337436.7894175
11933.517680048943,11217.296169281006,11237.612783908844,10273.142263770103,1731337436.78942
12209.274494409561,10735.979277610779,10549.653736829758,10465.863008022308,1731337436.7894204
11936.11303460598,9702.355054616928,9338.855930447578,10200.851767420769,1731337436.7894225
11231.25250673294,8512.59685742855,8066.8018345832825,9581.035134792328,1731337436.7894225
10363.096656560898,7605.876517415047,7202.55487537384,8833.165252804756,1731337436.7894247
9651.23336815834,7311.497647404671,7061.463539719582,8224.181901812553,1731337436.7894251
9353.39303123951,7731.0843296051025,7691.152434587479,7966.014985918999,1731337436.7894275
9570.054784059525,8689.113993644714,8838.524467349052,8135.901621222496,1731337436.789428
10199.37864947319,9786.471202969551,10032.153730988503,8641.605642676353,1731337436.78943
10970.746654987335,10557.75461101532,10770.884116292,9253.919085264206,1731337436.7894304
11553.384414553642,10666.971747279167,10735.861983895302,9699.469033360481,1731337436.7894323
11692.822193861008,10043.770529389381,9918.015281438828,9772.539914131165,1731337436.7894328
11311.211730003357,8900.21194255352,8607.206672668457,9414.948994994164,1731337436.789435
10530.885041475296,7637.58265542984,7268.455252766609,8733.377061843872,1731337436.7894351
9621.709866285324,6696.384965062141,6370.861444354057,7955.105631947517,1731337436.7894375
8901.332682609558,6403.971435666084,6227.273943543434,7344.678877234459,1731337436.789438
8622.97475540638,6857.793466687202,6881.579006075859,7109.461116671562,1731337436.7895389
8881.572900295258,7877.696972131729,8077.447812795639,7321.405421614647,1731337436.7895393
9570.378847837448,9060.92403268814,9341.751933813095,7883.8160363435745,1731337436.789542
10415.372339010239,9939.221465229988,10172.264149069786,8564.52528488636,1731337436.7895424
11083.5783598423,10172.976355075836,10247.574259638786,9088.273103952408,1731337436.7895443
11318.593834877014,9686.277684211731,9553.322615146637,9247.662678480148,1731337436.7895448
11040.2743871212,8684.03045475483,8372.019032478333,8982.537893891335,1731337436.7895472
10368.32293498516,7560.108714938164,7160.938133716583,8397.3365098238,1731337436.7895477
9569.87296140194,6748.578436970711,6382.410084366798,7716.976827383041,1731337436.789549
8959.821229100227,6572.031568408012,6344.1788692474365,7203.622415781021,1731337436.7895496
8788.809318065643,7125.254583239555,7087.066142678261,7062.424493312836,1731337436.7895513
9149.483870744705,8227.521968364716,8353.764269590378,7363.338468670845,1731337436.7895515
9932.638794660568,9476.754859805107,9671.644525647163,8007.487220883369,1731337436.7895536
10861.210926890373,10405.691824436188,10539.783967733383,8760.050008773804,1731337436.789554
11599.158643960953,10675.77130997181,10638.560084581375,9343.081414699554,1731337436.7895555
11887.75729739666,10211.7429407835,9955.008348226547,9547.010694861412,1731337436.789556
11645.06957757473,9217.753567934036,8771.291834950447,9309.923123121262,1731337436.789558
10988.85959482193,8085.21448135376,7542.34182703495,8734.507516264915,1731337436.7895584
10184.292561292648,7245.214642167091,6727.5258930921555,8044.002962112427,1731337436.7895696
9545.25896203518,7018.695628404617,6633.042469620705,7499.765178799629,1731337436.78957
9323.123304724693,7501.25600373745,7300.904307246208,7307.801788449287,1731337436.7895775
9613.043919324875,8515.67191529274,8478.065776348114,7540.713099122047,1731337436.7895777
10310.373645186424,9666.426213145256,9699.495353579521,8104.141830205917,1731337436.7895796
11145.201643586159,10496.03603899479,10474.96897494793,8769.970547318459,1731337436.7895803
11790.776233673096,10677.513525247574,10496.82811653614,9268.82186949253,1731337436.789582
11998.233428001404,10146.63009917736,9762.827889919281,9400.414205789566,1731337436.7895825
11694.435706615448,9116.086504220963,8562.68156182766,9111.347103595734,1731337436.7895844
11003.389855980873,7981.841889739037,7354.28195977211,8510.539013028145,1731337436.7895849
10192.324065446854,7174.1454610824585,6594.357070565224,7823.944272518158,1731337436.7895868
9571.706155657768,7006.873129248619,6580.387860417366,7311.131307125092,1731337436.7895873
9383.963097214699,7562.789902329445,7340.149403214455,7171.250028729439,1731337436.7895892
9711.640803813934,8648.629646062851,8603.506323456764,7465.84731054306,1731337436.7895896
10437.106991052628,9853.95970094204,9890.119197487831,8088.087134242058,1731337436.7895918
11280.676321387291,10711.769796133041,10700.661458730698,8799.478432416916,1731337436.789592
11911.556756615639,10892.939182400703,10726.344859838486,9324.944155335426,1731337436.7895944
12083.045556306839,10337.344155788422,9970.142940878868,9463.718818426132,1731337436.7895977
11728.802018880844,9265.018166065216,8729.986664533615,9165.882598161697,1731337436.7895997
10981.928293704987,8079.945797562599,7472.328341841698,8545.997477412224,1731337436.7896
10119.338887810707,7220.097159743309,6661.707346320152,7836.491536617279,1731337436.789602
9460.98923587799,7006.807140827179,6602.7015236616135,7303.672925233841,1731337436.7896025
9258.017092585564,7530.217663407326,7329.938286185265,7153.648347020149,1731337436.7896044
9600.024740219116,8604.21325480938,8580.163980722427,7454.856858253479,1731337436.7896051
10373.938712716103,9824.945247769356,9879.805145978928,8106.418768644333,1731337436.7896068
11301.851212263107,10731.018371343613,10735.69288611412,8873.979569077492,1731337436.7896073
12052.22979426384,10997.272884249687,10843.597034454346,9484.38236796856,1731337436.7896094
12375.35859310627,10564.67369389534,10207.82905447483,9736.445765376091,1731337436.78961
12199.491977334023,9650.228495240211,9123.019104719162,9577.484491586685,1731337436.7896116
11650.083365440369,8650.873367667198,8048.017426729202,9117.477618336678,1731337436.789612
10995.224389910698,7995.378643751144,7437.770835757256,8583.754689693451,1731337436.789614
10546.149094223976,7995.724702954292,7587.521401524544,8238.114653587341,1731337436.7896144
10545.706291794777,8733.15391755104,8523.395769119263,8282.602510094643,1731337436.7896163
11075.380159020424,10013.397206783295,9974.698680520058,8781.320696592331,1731337436.7896168
12014.8153693676,11426.81624174118,11463.12623846531,9628.957567691803,1731337436.789619
13081.649357795715,12510.694202661514,12495.509607315063,10587.817512631416,1731337436.7896194
13944.460283041,12943.401197552681,12772.353928923607,11383.474232912064,1731337436.789621
14358.202305197716,12672.427132964134,12305.134411931038,11815.58230805397,1731337436.7896216
14258.729122161865,11921.330013871193,11394.867254137993,11833.567393660545,1731337436.7896237
13779.306034207344,11090.166137695312,10502.495035648346,11548.831965088844,1731337436.789624
13192.707122802734,10603.959794521332,10077.360388875008,11186.332682013512,1731337436.789626
12809.178134679794,10762.62573826313,10400.242466449738,10999.368009090424,1731337436.7896264
12864.850671291351,11629.337231040001,11476.847667813301,11176.069106578827,1731337436.7896283
13431.027732849121,12990.611593961716,13015.517867565155,11764.431613326073,1731337436.7896285
14376.40970814228,14420.777767658234,14521.034991264343,12644.141810059547,1731337436.7896307
15408.881687402725,15446.650507330894,15489.784995794296,13565.903650522232,1731337436.7896311
16190.041601538658,15742.753737211227,15619.289080142975,14248.78595173359,1731337436.7896328
16472.106308817863,15259.646343111992,14925.566759467125,14492.172955870628,1731337436.7896333
16193.32166147232,14230.437883377075,13720.843149781227,14251.736409544945,1731337436.7896354
15494.763209342957,13070.546120166779,12482.919270396233,13651.500047206879,1731337436.789636
